ID,Job,Jobs_Group,Profile,Remote,Company,Location,City,State,Salary,Frecuency_Salary,Low_Salary,High_Salary,Mean_Salary,Skills
job_4c6ff8e6a4d807a6,"Analyst, Business Process",Business Analyst,,Remote,The AES Corporation,Remote+1 ubicación,,,,,,,,"['Word', 'PowerPoint', 'Office', 'Excel']"
job_38131a2e0b45424c,Business Analyst,Business Analyst,,,Cyber Tech Group,"Brooklyn, NY",Brooklyn,NY,"$65,000 por año",año,65000.0,65000.0,65000.0,['Bachelor']
job_739f20f80acdaaac,Business Analyst I or II,Business Analyst,,,Global Payments,"Columbus, GA 31901+7 ubicaciones",Columbus,GA,,,,,,"['PowerPoint', 'Bachelor', 'Word', 'Office', 'Access', 'Excel']"
job_06d3a7865b9a1ac4,Business Analyst,Business Analyst,,,Andromeda Systems Incorporated,"Orange Park, FL 32073",Orange Park,FL,,,,,,['Bachelor']
job_11db94159bee0158,Business Analyst,Business Analyst,,,Legacy Seller,"Nanuet, NY 10954",Nanuet,NY,,,,,,"['MBA', 'Excel', 'Word']"
job_024a57bec40c5d29,Sr Analyst Business Development,Business Analyst,Senior,,"7-Eleven, Inc.","Irving, TX 75063 (Valley Ranch area)",Irving,TX,,,,,,"['Master', 'Bachelor']"
job_73c947808bf9eaff,Senior Business Analyst,Business Analyst,Senior,Hybrid,Barclays,"Whippany, NJ 07981+2 ubicaciones",Whippany,NJ,,,,,,"['Agile', 'Bachelor', 'SQL', 'Oracle']"
job_425bd9296f673bde,Business Analyst,Business Analyst,,,VComply Technologies,"Palo Alto, CA",Palo Alto,CA,,,,,,"['PowerPoint', 'Tableau', 'MBA', 'Power BI', 'Excel']"
job_8c7c64671a6bbf89,Business Analyst - Client Implementation,Business Analyst,,Remote,REVENTICS,"Washington, DC",Washington,DC,,,,,,"['Bachelor', 'MBA']"
job_7cd6c062c368055a,Business Analyst I,Business Analyst,,,Assa Abloy,"Milan, TN+1 ubicación",Milan,TN,,,,,,"['Bachelor', 'Office']"
job_19700d07b8f79368,"Business Insights Analyst (NYC / Morrisville, NC)",Business Analyst,,,Syneos Health Clinical,"New York, NY+1 ubicación",New York,NY,"$64,000 - $113,000 por año",año,64000.0,113000.0,88500.0,"['Master', 'Bachelor', 'Office']"
job_163bdda0f9b88244,Senior Business Analyst/Quality Assurance Analyst,Business Analyst,Senior,Remote,National Indemnity Company,"Omaha, NE+1 ubicación",Omaha,NE,,,,,,['Bachelor']
job_336bb7c541421d57,BUSINESS INTELLIGENCE ANALYST II,Business Intelligence,,,Peoples Natural Gas,"North Shore, PA",North Shore,PA,,,,,,"['ABAP', 'SAP', 'Bachelor', 'Office']"
job_12a913d8fb936537,Business Analyst - Enterprise Business Intelligence,Business Intelligence,,,"ESRI, Inc.","Redlands, CA 92373",Redlands,CA,"$66,560 - $99,840 por año",año,66560.0,99840.0,83200.0,"['Bachelor', 'Office', 'Power BI', 'Master', 'SQL']"
job_a8dc2c964a473120,Business Analyst,Business Analyst,,,OWENS CORNING,"Toledo, OH",Toledo,OH,,,,,,"['Bachelor', 'D3', 'SAP', 'Access', 'Power BI', 'Excel']"
job_4d7e38c983fb3d90,Sr. Business Analyst Strategy (100% Remote),Business Analyst,Senior,Remote,US Foods,"Rosemont, IL+1 ubicación",Rosemont,IL,"$81,100 - $108,200 por año",año,81100.0,108200.0,94650.0,"['PowerPoint', 'Bachelor', 'HTML', 'Access', 'Excel', 'SQL']"
job_2e61c2f2c91d1dfd,Business Intelligence Analyst,Business Intelligence,,,Berkshire Bank,"Albany, NY 12207",Albany,NY,,,,,,"['Bachelor', 'Azure', 'Tableau', 'Python', 'Power BI', 'SQL']"
job_0a335782f55b37ed,Business Analyst,Business Analyst,,,FischerJordan,"New York, NY",New York,NY,,,,,,[]
job_ba8ec52972cef1fd,Business Analyst,Business Analyst,,Remote,Wostmann and Associates,"Juneau, AK 99801 (Downtown area)",Juneau,AK,,,,,,[]
job_32f4c8dac803c2d6,"Business Operations Analyst (Remote, United States)",Business Analyst,,Remote,Dynatrace,"Detroit, MI",Detroit,MI,"$95,000 - $130,000 por año",año,95000.0,130000.0,112500.0,"['PowerPoint', 'Word', 'Spanish', 'English', 'Excel']"
job_6c416b9dbe1e5805,Business Intelligence Analyst,Business Intelligence,,Remote,SmartestEnergy,"Syracuse, NY 13202 (Southwest area)",Syracuse,NY,,,,,,"['Python', 'DAX', 'VBA', 'Power BI', 'SQL']"
job_fab47b395fd4e2aa,Business Analyst,Business Analyst,,Remote,FinMkt,"New York, NY",New York,NY,,,,,,['Bachelor']
job_2ba94cd823dd6774,IT Business Analyst,Business Analyst,,Remote,Citi,"New York, NY+11 ubicaciones",New York,NY,"$149,900 - $225,000 por año",año,149900.0,225000.0,187450.0,"['Bachelor', 'Access']"
job_44a69f74e6330644,Operations Research Analyst,Data Analyst,,,TSA (Transportation Security Administration),"Springfield, VA",Springfield,VA,"$75,026 - $141,778 por año",año,75026.0,141778.0,108402.0,[]
job_041772d16e3550ee,"ECOMMERCE ANALYST, BUSINESS INTELLIGENCE",Business Intelligence,,Hybrid,Dr Martens,"Portland, OR",Portland,OR,,,,,,"['DAX', 'Power BI']"
job_d126a7fc68147b55,Technology Analyst,Data Analyst,,Remote,Southwest Airlines,"Dallas, TX 75235 (Northwest Dallas area)+1 ubicación",Dallas,TX,"$97,750 por año",año,97750.0,97750.0,97750.0,"['Bachelor', 'English']"
job_ecdaf3cba4fb407c,Sr. Business Intelligence Analyst/Power BI,Business Intelligence,Senior,Hybrid,Yum! Brands,"Irvine, CA",Irvine,CA,"$91,500 - $130,570 por año",año,91500.0,130570.0,111035.0,"['Master', 'Bachelor', 'SQL', 'Power BI']"
job_74652767fa823d2e,IT Business Analyst,Business Analyst,,,Red Bull Distribution Company,"Santa Monica, CA 90403",Santa Monica,CA,,,,,,['Bachelor']
job_ef829a30bed96cab,Business Intelligence Analyst,Business Intelligence,,,Beedata Technology,"Rolling Meadows, IL 60008",Rolling Meadows,IL,,,,,,"['Bachelor', 'Tableau', 'Python', 'Master', 'SQL']"
job_a58685708808ad9d,Business Intelligence Analyst,Business Intelligence,,,DocGo,"New York, NY 10001 (Garment District area)",New York,NY,"$90,000 por año",año,90000.0,90000.0,90000.0,"['Tableau', 'Bachelor', 'SQL']"
job_27f1acd604f2fb8f,Junior Business Analyst/Remote,Business Analyst,Junior,Remote,Wabtec,"Duncan, SC 29334",Duncan,SC,,,,,,"['Access', 'Oracle']"
job_1f594a8b4da4b36a,"Associate, Business Analyst I, Information Technology (Remote)",Business Analyst,,Remote,Ankura,"New York, NY",New York,NY,"$50,000 - $120,000 por año",año,50000.0,120000.0,85000.0,"['PowerPoint', 'Bachelor', 'Agile', 'Word', 'Office', 'Excel']"
job_b8379ba4cd8e3d28,Financial Business Analyst (REMOTE),Business Analyst,,Remote,Approgence Inc.,"San Jose, CA",San Jose,CA,,,,,,['Excel']
job_a6b8b59126f30603,Business Strategy Analyst,Business Analyst,,Remote,American Honda Motor Co,California+2 ubicaciones,,CA,"$60,100 - $90,200 por año",año,60100.0,90200.0,75150.0,"['Master', 'Bachelor', 'MBA']"
job_85e242534c0ac2d3,Business Analyst (Financial Processing),Business Analyst,,Remote,"Excelraise, LLC","Blythewood, SC",Blythewood,SC,$45 - $50 por hora,hora,82800.0,92000.0,87400.0,"['Bachelor', 'Office']"
job_5864db7c7941d604,Business Data Analyst,Data Analyst,,,"Fiserv, Inc.","Marietta, GA",Marietta,GA,,,,,,"['Python', 'SQL']"
job_f6414f3480a17c96,Business Intelligence Analyst,Business Intelligence,,,Lifeline of Ohio Organ Procurement Inc,"Columbus, OH 43212 (West Campus area)",Columbus,OH,,,,,,"['Tableau', 'Bachelor', 'SQL']"
job_49df2c7d806fe4e4,Business Customer Development Analyst,Business Analyst,,,DHL,"Westerville, OH 43082",Westerville,OH,,,,,,['Bachelor']
job_e91bc13401cb600b,Business Analyst,Business Analyst,,Remote,Ameren,"St. Louis, MO",St. Louis,MO,,,,,,['Bachelor']
job_068d1155650a67c8,Business Intelligence Analyst II,Business Intelligence,,,Christus Health,"Irving, TX 75038 (Cottonwood area)",Irving,TX,,,,,,"['Bachelor', 'Cognos', 'Office', 'SAP', 'VBA', 'Excel']"
job_60cbcfc14a7788b7,Business Analyst,Business Analyst,,,Sagatianz,"Dallas, TX 75240 (Far North area)",Dallas,TX,,,,,,[]
job_3982586ae06f001c,Sr. Business Analyst (Remote Work Available),Business Analyst,Senior,Remote,Taylor Corporation,"Arden Hills, MN",Arden Hills,MN,,,,,,[]
job_7104a1f5ad8dc2da,Business Development Analyst (Hybrid Work Schedule),Business Analyst,,Hybrid,EDP Renewables North America,"New York, NY 10017 (Midtown area)",New York,NY,,,,,,"['Bachelor', 'Office', 'English']"
job_57faacf7268a8b58,BUSINESS INTELLIGENCE ANALYST,Business Intelligence,,Remote,Kansas Board of Regents,"Topeka, KS 66612 (Monroe area)",Topeka,KS,"$60,000 - $68,000 por año",año,60000.0,68000.0,64000.0,['SQL']
job_6b611e18516c761d,Sr Business Intelligence Analyst,Business Intelligence,Senior,,NTT Ltd.,"Raleigh, NC 27601",Raleigh,NC,,,,,,"['Bachelor', 'Excel']"
job_c1b96ada027e43eb,BUSINESS ANALYST,Business Analyst,,,Tekskills Inc,"Princeton, NJ 08540",Princeton,NJ,,,,,,['Bachelor']
job_d84bc599e2754483,BUSINESS ANALYST,Business Analyst,,,Pythonwise,"Seattle, WA",Seattle,WA,,,,,,['Python']
job_4566fc653115a816,Business Intelligence Analyst,Business Intelligence,,,Camden Property Trust,"Houston, TX 77046 (Greenway - Upper Kirby area)",Houston,TX,,,,,,"['Bachelor', 'Office', 'Python', 'Power BI', 'SQL']"
job_ddc8126e0cae5f78,Business Data Analyst/Architect,Data Analyst,,,Greenlight Networks,"Rochester, NY 14623+3 ubicaciones",Rochester,NY,,,,,,['Power BI']
job_58232f869be54071,Business Analyst/Quality Analyst,Business Analyst,,,Lunavi,Colorado,,CO,,,,,,['Agile']
job_9268db479bdc40d4,Business and Technology Analyst,Business Analyst,,Hybrid,First 5 Alameda,"Alameda, CA 94501 (Marina Village area)",Alameda,CA,"$78,250 - $110,760 por año",año,78250.0,110760.0,94505.0,"['Bachelor', 'Office']"
job_4fc66e6a5c8ec874,Senior Analyst IT Business Analysis,Business Analyst,Senior,Hybrid,The Hartford,"Hartford, CT",Hartford,CT,,,,,,"['Bachelor', 'Agile']"
job_8c03211a9165e731,BUSINESS ANALYST,Business Analyst,,,SunCity Properties,"New York, NY",New York,NY,,,,,,"['Excel', 'Access']"
job_896325296aa31ccd,Analyst Business,Business Analyst,,,Speedcast,"Houston, TX 77048 (Minnetex area)",Houston,TX,,,,,,"['ERP', 'Bachelor', 'Jira', 'Agile']"
job_619b1a932a59bb66,Business Intelligence Analyst,Business Intelligence,,,VIA METROPOLITAN TRANSIT,"San Antonio, TX 78212 (Midtown area)",San Antonio,TX,"$5,408 - $7,441 por mes",mes,64896.0,89292.0,77094.0,['Bachelor']
job_5b49f91aeb21890e,IT Business Systems Analyst,Business Analyst,,,GRATON RESORT & CASINO,"Rohnert Park, CA 94928",Rohnert Park,CA,,,,,,[]
job_dc74af47980b441a,Business Analyst,Business Analyst,,Hybrid,Cogent People,"Columbia, MD 21044",Columbia,MD,,,,,,"['Jira', 'Bachelor', 'Office', 'SQL']"
job_3755e1764402d8f3,Entry Level Business Analyst /Project Manager,Business Analyst,Lead,Remote,Agama Solutions,United States,,,$30 - $35 por hora,hora,55200.0,64400.0,59800.0,"['R', 'Bachelor', 'Python', 'SQL']"
job_167bfe057599d422,Business Analyst,Business Analyst,,Remote,Grant Street Group,Remote+1 ubicación,,,,,,,,['Excel']
job_03c6d71942e10c96,"Senior Analyst, Strategy & Business Operations",Business Analyst,Senior,Remote,Saks Off 5th,"New York, NY 10022 (Midtown area)",New York,NY,,,,,,['Bachelor']
job_b21219a89999be74,Business Intelligence Analyst / Job Req 604260037,Business Intelligence,,,ALAMEDA ALLIANCE FOR HEALTH,"Alameda, CA 94502 (Bay Farm Island area)",Alameda,CA,"$105,853 - $158,780 por año",año,105853.0,158780.0,132316.5,"['Bachelor', 'Excel', 'SQL']"
job_4fc4ae4faf25ca10,Enterprise Business Analyst,Business Analyst,,Remote,Roche,"Carlsbad, CA 92008 (North Beach area)",Carlsbad,CA,,,,,,"['Word', 'SAP', 'ERP']"
job_8ee0853fceb76704,Senior Business Analyst,Business Analyst,Senior,,Orases,"Frederick, MD 21704",Frederick,MD,"$79,955 - $125,000 por año",año,79955.0,125000.0,102477.5,[]
job_b01f9a83599c047b,Business Analyst,Business Analyst,,,Endura Products,"Colfax, NC 27235",Colfax,NC,,,,,,"['PowerPoint', 'Bachelor', 'Excel']"
job_d674f54612ebdb93,"Business Performance Analyst, Expert",Business Analyst,Senior,Remote,PG&E Corporation,"Oakland, CA 94612",Oakland,CA,,,,,,"['Bachelor', 'Tableau', 'SAP', 'Power BI', 'SQL']"
job_888bc9a6ed5b0329,Business Analyst,Business Analyst,,Remote,Solar Informatics,Remote,,,,,,,,"['Jira', 'Bachelor', 'SQL']"
job_35df03fbdf064909,I.T. Business Analyst (Full-Time),Business Analyst,,,Williams Bros Health Care Pharmacy,"Washington, IN 47501",Washington,IN,,,,,,[]
job_9d2f36aa4a1554dd,Sr. Business Intelligence Analyst,Business Intelligence,Senior,Remote,ENA Corporate,"Charlotte, NC",Charlotte,NC,,,,,,"['Bachelor', 'PowerPoint', 'C++', 'Word', 'Office', 'Access', 'Power BI', 'C#', 'Master', 'Excel']"
job_21e3b8f8ec2c6c07,Business Analyst,Business Analyst,,,Granite Telecommunications,"Quincy, MA 02171 (North Quincy area)",Quincy,MA,,,,,,[]
job_a55016435c8677d3,BUSINESS INTELLIGENCE ANALYSTS:,Business Intelligence,,,"Software Technology, Inc","Princeton, NJ 08540",Princeton,NJ,,,,,,"['Jira', 'Tableau', 'SSRS', 'Power BI', 'Master', 'Excel']"
job_3baeec6e92507850,Junior Business Analyst,Business Analyst,Junior,,StoneX Group,"Birmingham, AL 35243+1 ubicación",Birmingham,AL,,,,,,"['Bachelor', 'Excel', 'SQL']"
job_f1615be3caf6cad3,BUSINESS ANALYST,Business Analyst,,,EntreVation,"Washington, DC",Washington,DC,,,,,,['SQL']
job_ad881b63ef33e7f4,Business Analyst,Business Analyst,,,"Amyx, Inc.","Falls Church, VA 22044+1 ubicación",Falls Church,VA,,,,,,[]
job_4822459eac033a71,Business Analyst,Business Analyst,,Remote,"Harmonia Holdings Group, LLC","McLean, VA 22102",McLean,VA,,,,,,[]
job_f87d54b5e1cebcf9,Business Intelligence Analyst,Business Intelligence,,,Unum,"Chattanooga, TN+1 ubicación",Chattanooga,TN,,,,,,"['Bachelor', 'Tableau', 'Python', 'Power BI', 'SQL']"
job_041b53122183ff56,Senior Business Analyst,Business Analyst,Senior,,eSales Technologies,"West Babylon, NY",West Babylon,NY,,,,,,"['MBA', 'Excel', 'Word']"
job_bc95b6568e7e7164,Technical Business Analyst,Business Analyst,,Remote,The Bank of New York Mellon Corporation,"Pittsburgh, PA",Pittsburgh,PA,,,,,,"['Bachelor', 'Agile', 'Python', 'Oracle', 'R', 'C#', 'Excel', 'SQL']"
job_5d14bdb5a1a61d01,IT Business Analyst 2,Business Analyst,,,IQVIA,"Wayne, PA",Wayne,PA,,,,,,"['Bachelor', 'Jira']"
job_6d52a489a596b292,Business Analyst - Research,Business Analyst,,,Mayo Clinic,"Rochester, MN 55901",Rochester,MN,,,,,,"['Master', 'Bachelor']"
job_57fa0d4258375280,Entry Level Business Analyst,Business Analyst,Junior,,Auto-Owners Insurance,"Lansing, MI",Lansing,MI,,,,,,['Bachelor']
job_ebdfd0b70ff132f9,Business Intelligence Principal Analyst,Business Intelligence,Lead,Remote,Sevita,"Austin, TX+21 ubicaciones",Austin,TX,,,,,,"['Bachelor', 'Jira', 'Azure', 'SSRS', 'Power BI', 'SSIS', 'SQL']"
job_5a632c1da1359445,"Business Development Analyst, Business Development, Days, Full-Time",Business Analyst,,,Adventist Health,"Bakersfield, CA 93301 (Downtown area)",Bakersfield,CA,"$64,480 - $86,638 por año",año,64480.0,86638.0,75559.0,['Bachelor']
job_ed0ec18d91993f2a,IT Senior Business Analyst,Business Analyst,Senior,Remote,KeyBank,Remote,,,,,,,,[]
job_fd46973afb6579eb,"Senior Business Analyst, Engineering",Business Analyst,Senior,Remote,findhelp,"Denver, CO+2 ubicaciones",Denver,CO,"$93,312 - $116,640 por año",año,93312.0,116640.0,104976.0,['Agile']
job_62c505d3974e79cc,Business Analyst I,Business Analyst,,,Horizon Blue Cross Blue Shield of New Jersey,"Wall, NJ+1 ubicación",Wall,NJ,"$53,500 - $71,610 por año",año,53500.0,71610.0,62555.0,"['PowerPoint', 'Bachelor', 'Word', 'Office', 'Access', 'Excel']"
job_fedc09f1b1e434cb,Business Analyst,Business Analyst,,Remote,Willis Towers Watson,"Tampa, FL+1 ubicación",Tampa,FL,"$85,000 - $90,000 por año",año,85000.0,90000.0,87500.0,[]
job_b869a7412559f77e,Business Analyst II - Remote - US,Business Analyst,,Remote,Holland America Line,"Seattle, WA 98119 (Uptown area)+1 ubicación",Seattle,WA,"$78,200 - $105,600 por año",año,78200.0,105600.0,91900.0,"['PowerPoint', 'Bachelor', 'Word', 'HTML', 'Office']"
job_bb166d7d580ec1c4,Senior Business Intelligence Analyst,Business Intelligence,Senior,Remote,Concentrix,"Denver, CO 80202 (Central Business District area)",Denver,CO,"$59,000 - $108,000 por año",año,59000.0,108000.0,83500.0,"['Bachelor', 'Tableau', 'Power BI', 'Salesforce', 'Excel', 'SQL']"
job_23fb05a0710fec28,Business Analyst,Business Analyst,,Remote,Alltech International,Remote,,,,,,,,"['Master', 'Bachelor', 'Agile']"
job_5c70601d2894dcb9,Business and Data Analyst - Operational Transformation,Data Analyst,,Remote,Nissan,"Dallas, TX",Dallas,TX,,,,,,"['Bachelor', 'PowerPoint', 'Office', 'Oracle', 'Access', 'Power BI', 'Excel', 'SQL']"
job_579ec145821be4b0,Business Analyst,Business Analyst,,,Agama Solutions,"New York, NY+15 ubicaciones",New York,NY,,,,,,['Python']
job_ac3ae36d8591b487,Business Performance Analyst (Hybrid),Business Analyst,,Hybrid,Shriners Children's,"Tampa, FL 33607 (Tampa International Airport area)",Tampa,FL,,,,,,['Bachelor']
job_02116b95d7478871,Business Analyst II,Business Analyst,,Hybrid,Blue Cross Blue Shield of Michigan,"Detroit, MI+1 ubicación",Detroit,MI,,,,,,['Bachelor']
job_c7b8d9a2805da38d,Business Systems Analyst II,Business Analyst,,Hybrid,Iowa State University,"Ames, IA",Ames,IA,,,,,,"['Bachelor', 'Access', 'Office', 'SQL']"
job_39d733e884c8eb65,"Business Analyst, Strategy (Remote/Virtual)",Business Analyst,,Remote,US Foods,"Rosemont, IL",Rosemont,IL,"$64,700 - $86,300 por año",año,64700.0,86300.0,75500.0,"['PowerPoint', 'Bachelor', 'HTML', 'Office', 'Excel', 'SQL']"
job_e339afcf6ec03027,"Business Analyst, Associate",Business Analyst,,Remote,PG&E Corporation,"Oakland, CA 94612",Oakland,CA,,,,,,"['Bachelor', 'Office']"
job_1856db733496f023,Junior Business Analyst,Business Analyst,Junior,Remote,ASRC Federal Holding Company,Remote+1 ubicación,,,,,,,,"['Master', 'PowerPoint', 'Bachelor', 'Excel']"
job_972f67c68ef2d5ff,"Financial Analyst II, Financial Business Services",Financial Analyst,,Remote,Sutter Health,"Sacramento, CA+1 ubicación",Sacramento,CA,$34.42 - $51.63 por hora,hora,63332.8,94999.20000000001,79166.0,['Bachelor']
job_a2dcb96c9bba7f09,Business Intelligence Analyst,Business Intelligence,,,Darwin Homes,"Austin, TX 78702 (East Cesar Chavez area)",Austin,TX,"$75,000 - $85,000 por año",año,75000.0,85000.0,80000.0,"['Bachelor', 'Looker', 'Tableau', 'Power BI', 'SQL']"
job_969928798577d0d6,IT BUSINESS ANALYST,Business Analyst,,,Caspex,"Fremont, CA 94539 (East Industrial area)",Fremont,CA,,,,,,['Bachelor']
job_abe1315880fc53fb,Business Intelligence Analyst (remote),Business Intelligence,,Remote,AmerisourceBergen,Remote,,,"$53,800 - $79,310 por año",año,53800.0,79310.0,66555.0,"['Bachelor', 'Azure', 'Office', 'Access', 'Power BI', 'Excel', 'SQL']"
job_17f6075a6c7157b6,Junior Business Analyst,Business Analyst,Junior,Remote,Enertia Software,"Houston, TX 77002 (Downtown area)",Houston,TX,,,,,,"['Azure', 'Bachelor', 'SQL']"
job_a63719c4f396fb45,Associate Business Analyst - Student Information,Business Analyst,,,Oakland Schools,"Oakland County, MI+1 ubicación",Oakland County,MI,,,,,,[]
job_930f8c5a7a9621ba,Associate Business Analyst,Business Analyst,,,Calcey Technologies,"Las Vegas, NV",Las Vegas,NV,,,,,,"['Word', 'PowerPoint', 'Excel', 'Agile']"
job_bf89b1d7910cf437,Business Analyst,Business Analyst,,,NexZen,"Germantown, MD 20876",Germantown,MD,,,,,,[]
job_d2fb18c3a15c56b7,Business Analyst,Business Analyst,,,"Insurance, Securities and Bank","Washington, DC 20002 (NoMa area)",Washington,DC,"$87,339 - $111,749 por año",año,87339.0,111749.0,99544.0,['Office']
job_26cdc79c210745a5,Business Analyst,Business Analyst,,,Saraca Solutions,"Boston, MA",Boston,MA,,,,,,[]
job_5f98fbf485a7fa84,Business Analyst,Business Analyst,,Remote,Federal Reserve Bank of Minneapolis,"Minneapolis, MN 55401 (North Loop area)",Minneapolis,MN,,,,,,"['Word', 'PowerPoint', 'Bachelor', 'Excel']"
job_8727fa09360f6250,Business Analyst II,Business Analyst,,Remote,Elevance Health,"Indianapolis, IN 46204 (Downtown area)+12 ubicaciones",Indianapolis,IN,,,,,,['Bachelor']
job_ae40ea885ce58890,Business Intelligence Analyst,Business Intelligence,,,Toyota Material Handling,"Columbus, IN 47201",Columbus,IN,,,,,,"['Tableau', 'Bachelor', 'Excel', 'Power BI']"
job_ed95877e1a49161c,Business Development Analyst,Business Analyst,,,Agama Solutions,United States,,,,,,,,['Master']
job_50828a137a030fd3,"Sr Business Analyst, Health & Benefits (remote)",Business Analyst,Senior,Remote,Gallagher,"Rolling Meadows, IL 60008+3 ubicaciones",Rolling Meadows,IL,,,,,,['Bachelor']
job_d0c6b3e950e3e24f,Business Analyst,Business Analyst,,Hybrid,Indium Software,"New York, NY",New York,NY,,,,,,['Bachelor']
job_8c92657b838afa11,Business Intelligence Analyst,Business Intelligence,,Remote,Tarrytown Expocare LLC,"Austin, TX 78757 (North Shoal Creek area)+1 ubicación",Austin,TX,,,,,,"['English', 'Bachelor', 'SQL', 'DOMO']"
job_fb21f3b3f307930d,Business Intelligence Analyst,Business Intelligence,,Remote,Q2ebanking,"Austin, TX",Austin,TX,,,,,,"['Bachelor', 'Spark', 'Tableau', 'DAX', 'ERP', 'Power BI', 'Excel', 'SQL']"
